period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,316.3431056386618,272.1847710304927,89.2141322916086,-0.1395900015554893,1,total,0.0,0.0,total,total,0.32777047721605995,0.0,0.0,0.0,316.3431056386618,-0.1395900015554893,89.2141322916086,0.0,0.0,0.0,0.0,0.0,2024-12-21,2024-12-27
last-8,147.8245224564944,126.94704706984895,47.666414209004515,-0.14123147526344845,1,total_by_cat,0.0,0.0,total,coffee,0.37548265445495116,0.0,0.0,0.0,147.8245224564944,-0.14123147526344845,47.666414209004515,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-12-21,2024-12-27
last-8,477.1763659248177,382.1846267193307,121.92692287765648,-0.19907050304426346,1,total_by_cat,0.0,0.0,total,combo_delivery,0.3190262358909516,0.0,0.0,0.0,477.1763659248177,-0.19907050304426346,121.92692287765648,0.0,0.0,0.0,0.0,0.0,2024-12-21,2024-12-27
last-8,253.48056154957314,205.85766254669255,74.20958564683123,-0.18787594090747264,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.36048979051240826,0.0,0.0,0.0,253.48056154957314,-0.18787594090747264,74.20958564683123,0.0,0.0,0.0,0.0,0.0,2024-12-21,2024-12-27
last-8,123.41944476306669,111.0730476690356,50.4416623833552,-0.10003607711680255,1,total_by_cat,0.0,0.0,total,drinks,0.454130533391469,0.0,0.0,0.0,123.41944476306669,-0.10003607711680255,50.4416623833552,0.0,0.0,0.0,0.0,0.0,2024-12-21,2024-12-27
last-8,64.84129286639096,57.233660874757355,20.670383264057666,-0.11732696334895035,1,total_by_cat,0.0,0.0,total,other,0.3611578037842106,0.0,0.0,0.0,64.84129286639096,-0.11732696334895035,20.670383264057666,0.0,0.0,0.0,0.0,0.0,2024-12-21,2024-12-27
last-8,704.6914199062161,633.6951836032331,178.53363555041722,-0.1007479788989506,1,total_by_cat,0.0,0.0,total,pizza,0.281734247268952,0.0,0.0,0.0,704.6914199062161,-0.1007479788989506,178.53363555041722,0.0,0.0,0.0,0.0,0.0,2024-12-21,2024-12-27
last-8,247.44527759306888,217.31920472558105,90.48007436914305,-0.12174842518931012,1,total_by_cat,0.0,0.0,total,zakuski,0.41634642683050677,0.0,0.0,0.0,247.44527759306888,-0.12174842518931012,90.48007436914305,0.0,0.0,0.0,0.0,0.0,2024-12-21,2024-12-27
last-8,173.34370677731673,156.3836791338103,52.524546715563595,-0.09784045789036859,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,coffee,0.33586974680791826,0.0,0.0,0.0,173.34370677731673,-0.09784045789036859,52.524546715563595,0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,2.220446049250313e-16,2024-12-21,2024-12-27
last-8,176.36965056929722,148.51345701897125,50.30566561601187,-0.1579421031929811,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,coffee,0.3387279956023499,0.0,0.0,0.0,176.36965056929722,-0.1579421031929811,50.30566561601187,0.0,0.0,0.0,0.0,0.0,2024-12-21,2024-12-27
