period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,288.14626875479274,245.6128619026531,81.57711369401909,-0.14761047240328762,1,total,0.0,0.0,total,total,0.33213697793380054,0.0,0.0,0.0,288.14626875479274,-0.14761047240328762,81.57711369401909,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-10-12,2024-10-18
last-8,145.64279992730258,124.13997057995226,43.84695105503372,-0.14764086764387557,1,total_by_cat,0.0,0.0,total,coffee,0.3532057471110332,0.0,0.0,0.0,145.64279992730258,-0.14764086764387557,43.84695105503372,0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,2.220446049250313e-16,2024-10-12,2024-10-18
last-8,428.06919118847964,342.3794547391562,109.66958891982841,-0.20017730360696315,1,total_by_cat,0.0,0.0,total,combo_delivery,0.3203159167461752,0.0,0.0,0.0,428.06919118847964,-0.20017730360696315,109.66958891982841,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,230.3659026961196,187.03791599395834,67.90678197281069,-0.18808333262460336,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.3630642568483505,0.0,0.0,0.0,230.3659026961196,-0.18808333262460336,67.90678197281069,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-10-12,2024-10-18
last-8,116.98449380649147,105.11228690109,49.594727493922676,-0.1014853038988205,1,total_by_cat,0.0,0.0,total,drinks,0.47182616757821094,0.0,0.0,0.0,116.98449380649147,-0.1014853038988205,49.594727493922676,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,68.33750462468319,59.841487551192394,22.767634124015114,-0.1243243680048287,1,total_by_cat,0.0,0.0,total,other,0.38046571125990414,0.0,0.0,0.0,68.33750462468319,-0.1243243680048287,22.767634124015114,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,697.9632777740886,611.1271881586491,173.87719186798626,-0.12441355065609322,1,total_by_cat,0.0,0.0,total,pizza,0.2845188288740438,0.0,0.0,0.0,697.9632777740886,-0.12441355065609322,173.87719186798626,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,244.0485586198779,211.27287697449896,87.35199431005321,-0.1342998370108355,1,total_by_cat,0.0,0.0,total,zakuski,0.41345579026027446,0.0,0.0,0.0,244.0485586198779,-0.1342998370108355,87.35199431005321,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,174.3093209054594,146.06252461670243,54.33296657846707,-0.16204983268839226,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1,coffee,0.37198430412624833,0.0,0.0,0.0,174.3093209054594,-0.16204983268839226,54.33296657846707,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,169.10338028169014,139.94940562246552,42.52654425768785,-0.17240326367610354,1,total_by_cat_and_groups,0.0,0.0,b. Группа -0.5,coffee,0.3038708458141621,0.0,0.0,0.0,169.10338028169014,-0.17240326367610354,42.52654425768785,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,159.4804318488529,137.82809266641073,46.89495565652096,-0.1357679994431111,1,total_by_cat_and_groups,0.0,0.0,c. Группа 0,coffee,0.34024236096789184,0.0,0.0,0.0,159.4804318488529,-0.1357679994431111,46.89495565652096,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,157.73315076829454,132.79298342582788,43.40293476749515,-0.1581162058894204,1,total_by_cat_and_groups,0.0,0.0,d. Группа 0.5,coffee,0.326846597220538,0.0,0.0,0.0,157.73315076829454,-0.1581162058894204,43.40293476749515,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,149.38935866249662,128.30277383704458,70.81722073816618,-0.1411518532125924,1,total_by_cat_and_groups,0.0,0.0,e. Группа 1,coffee,0.5519539338105821,0.0,0.0,0.0,149.38935866249662,-0.1411518532125924,70.81722073816618,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,142.72433738002923,120.11988114428041,45.63087259235745,-0.15837842830939478,1,total_by_cat_and_groups,0.0,0.0,f. Группа 1.5,coffee,0.37987777008827145,0.0,0.0,0.0,142.72433738002923,-0.15837842830939478,45.63087259235745,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-10-12,2024-10-18
last-8,149.40968188105117,127.87455051807612,41.842839996844404,-0.14413477822755635,1,total_by_cat_and_groups,0.0,0.0,ftest. Группа Екатеринбург,coffee,0.32721788524237727,0.0,0.0,0.0,149.40968188105117,-0.14413477822755635,41.842839996844404,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,143.80075857709326,122.9530067087893,41.09212216228789,-0.14497664737371493,1,total_by_cat_and_groups,0.0,0.0,g. Группа 1.75,coffee,0.3342099820268195,0.0,0.0,0.0,143.80075857709326,-0.14497664737371493,41.09212216228789,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-10-12,2024-10-18
last-8,143.41406775277994,119.02647271154538,42.14218307140726,-0.17005022884696624,1,total_by_cat_and_groups,0.0,0.0,h. Группа 2,coffee,0.35405722871026096,0.0,0.0,0.0,143.41406775277994,-0.17005022884696624,42.14218307140726,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,140.93934872859367,120.9494813835518,42.35071303204792,-0.1418331184681169,1,total_by_cat_and_groups,0.0,0.0,i. Группа 2.5,coffee,0.35015208455294206,0.0,0.0,0.0,140.93934872859367,-0.1418331184681169,42.35071303204792,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-10-12,2024-10-18
last-8,145.600805040252,121.73425272054968,40.539485559206476,-0.16391772224819992,1,total_by_cat_and_groups,0.0,0.0,itest. Группа Казань,coffee,0.3330162600354395,0.0,0.0,0.0,145.600805040252,-0.16391772224819992,40.539485559206476,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,140.3694942903752,121.85587274999058,39.5343260539492,-0.13189205841325063,1,total_by_cat_and_groups,0.0,0.0,itest. Группа Ставрополь,coffee,0.3244351311246282,0.0,0.0,0.0,140.3694942903752,-0.13189205841325063,39.5343260539492,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-10-12,2024-10-18
last-8,142.52180190586196,121.65378862259672,41.899640582043624,-0.14641979686061588,1,total_by_cat_and_groups,0.0,0.0,j. Группа 2.75,coffee,0.3444170630150102,0.0,0.0,0.0,142.52180190586196,-0.14641979686061588,41.899640582043624,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-10-12,2024-10-18
last-8,142.59352142110762,126.98089864920112,39.51198291080997,-0.10949040753260632,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Нижний Новгород,coffee,0.311164776207532,0.0,0.0,0.0,142.59352142110762,-0.10949040753260632,39.51198291080997,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,132.65892420537898,112.65636920834228,37.16222654519862,-0.15078182728264303,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Пенза,coffee,0.32987239697448667,0.0,0.0,0.0,132.65892420537898,-0.15078182728264303,37.16222654519862,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-10-12,2024-10-18
last-8,135.00028465698833,115.02482206693172,41.709837126521485,-0.1479660775591007,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Саратов Энгельс,coffee,0.36261596738007534,0.0,0.0,0.0,135.00028465698833,-0.1479660775591007,41.709837126521485,0.0,0.0,0.0,0.0,0.0,2024-10-12,2024-10-18
last-8,134.07378950420411,114.27754565206668,41.05487131600082,-0.1476518559320403,1,total_by_cat_and_groups,0.0,0.0,k. Группа 3,coffee,0.3592558020190413,0.0,0.0,0.0,134.07378950420411,-0.1476518559320403,41.05487131600082,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-10-12,2024-10-18
