period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,288.1115891674507,245.57947708548488,81.62601299755583,-0.14762374608001652,1,total,0.0,0.0,total,total,0.3323812476770698,0.0,0.0,0.0,288.1115891674507,-0.14762374608001652,81.62601299755583,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-10-15,2024-10-21
last-8,145.4607483119828,124.10739305776906,44.06239442272411,-0.14679805722169995,1,total_by_cat,0.0,0.0,total,coffee,0.3550344047772731,0.0,0.0,0.0,145.4607483119828,-0.14679805722169995,44.06239442272411,0.0,0.0,0.0,0.0,0.0,2024-10-15,2024-10-21
last-8,428.8572585287265,342.92234359234794,109.99976723686571,-0.20038115999527215,1,total_by_cat,0.0,0.0,total,combo_delivery,0.3207716536768713,0.0,0.0,0.0,428.8572585287265,-0.20038115999527215,109.99976723686571,0.0,0.0,0.0,0.0,0.0,2024-10-15,2024-10-21
last-8,229.84101103827558,186.46717119212133,67.8935729408852,-0.18871236099344849,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.36410469739433615,0.0,0.0,0.0,229.84101103827558,-0.18871236099344849,67.8935729408852,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-10-15,2024-10-21
last-8,117.33376172041308,105.57492931338939,49.600880731978414,-0.10021695575603404,1,total_by_cat,0.0,0.0,total,drinks,0.469816850028313,0.0,0.0,0.0,117.33376172041308,-0.10021695575603404,49.600880731978414,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-10-15,2024-10-21
last-8,68.98772792448922,60.45640227434258,22.925529847870838,-0.12366439520206599,1,total_by_cat,0.0,0.0,total,other,0.3792076436146173,0.0,0.0,0.0,68.98772792448922,-0.12366439520206599,22.925529847870838,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-10-15,2024-10-21
last-8,695.4723587245381,609.212599446914,173.50826703724707,-0.1240304638933748,1,total_by_cat,0.0,0.0,total,pizza,0.28480741730353254,0.0,0.0,0.0,695.4723587245381,-0.1240304638933748,173.50826703724707,0.0,0.0,0.0,0.0,0.0,2024-10-15,2024-10-21
last-8,243.96652384020618,210.95212754682115,87.15711854979058,-0.13532346886660934,1,total_by_cat,0.0,0.0,total,zakuski,0.4131606519609333,0.0,0.0,0.0,243.96652384020618,-0.13532346886660934,87.15711854979058,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-10-15,2024-10-21
last-8,173.86263510740184,145.96382817790322,54.19489265235215,-0.16046465022380696,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1,coffee,0.3712898827666981,0.0,0.0,0.0,173.86263510740184,-0.16046465022380696,54.19489265235215,0.0,0.0,0.0,0.0,0.0,2024-10-15,2024-10-21
last-8,169.0710659898477,140.19836968977296,42.43828041484442,-0.17077254544434278,1,total_by_cat_and_groups,0.0,0.0,b. Группа -0.5,coffee,0.3027016684199015,0.0,0.0,0.0,169.0710659898477,-0.17077254544434278,42.43828041484442,0.0,0.0,0.0,0.0,0.0,2024-10-15,2024-10-21
last-8,159.76004366812228,138.5909541443576,47.52249320001061,-0.132505531656841,1,total_by_cat_and_groups,0.0,0.0,c. Группа 0,coffee,0.34289751083256664,0.0,0.0,0.0,159.76004366812228,-0.132505531656841,47.52249320001061,0.0,0.0,0.0,0.0,0.0,2024-10-15,2024-10-21
last-8,157.67509578544062,133.07902989136304,43.345647936707714,-0.1559920783403051,1,total_by_cat_and_groups,0.0,0.0,d. Группа 0.5,coffee,0.3257135851688448,0.0,0.0,0.0,157.67509578544062,-0.1559920783403051,43.345647936707714,-0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,-2.220446049250313e-16,2024-10-15,2024-10-21
