period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,301.4155161156319,253.3849855099391,86.79142165201532,-0.15934989420805679,1,total,0.0,0.0,total,total,0.34252787897967574,0.0,0.0,0.0,301.4155161156319,-0.15934989420805679,86.79142165201532,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,149.155416796326,122.43868255742038,48.46056539330375,-0.17912010715231164,1,total_by_cat,0.0,0.0,total,coffee,0.39579456737928453,0.0,0.0,0.0,149.155416796326,-0.17912010715231164,48.46056539330375,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,444.79722703785296,360.01717767076553,116.20585511300594,-0.19060381723079517,1,total_by_cat,0.0,0.0,total,combo_delivery,0.32277864035497716,0.0,0.0,0.0,444.79722703785296,-0.19060381723079517,116.20585511300594,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,233.71636913297934,190.19360655829144,70.36317309432545,-0.18622042921574075,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.3699555120048697,0.0,0.0,0.0,233.71636913297934,-0.18622042921574075,70.36317309432545,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,122.26304794018472,107.45152819972976,50.356407924345476,-0.12114469571952163,1,total_by_cat,0.0,0.0,total,drinks,0.46864301297552063,0.0,0.0,0.0,122.26304794018472,-0.12114469571952163,50.356407924345476,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,69.57119221654894,59.4280838773347,22.76560339728392,-0.14579466034795777,1,total_by_cat,0.0,0.0,total,other,0.38307819993446734,0.0,0.0,0.0,69.57119221654894,-0.14579466034795777,22.76560339728392,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,706.4082019101575,605.89518498804,179.23174589248458,-0.1422874432237989,1,total_by_cat,0.0,0.0,total,pizza,0.29581312136689536,0.0,0.0,0.0,706.4082019101575,-0.1422874432237989,179.23174589248458,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,250.42747732351935,210.03323771850754,91.51956144743176,-0.16130114808778667,1,total_by_cat,0.0,0.0,total,zakuski,0.43573846902312124,0.0,0.0,0.0,250.42747732351935,-0.16130114808778667,91.51956144743176,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,178.08565531475747,149.025459265346,55.29700855081911,-0.16318100409630992,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,coffee,0.3710574610769056,0.0,0.0,0.0,178.08565531475747,-0.16318100409630992,55.29700855081911,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,176.47252747252747,142.05419189138854,58.186712023720474,-0.19503509171702113,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,coffee,0.40960925720663516,0.0,0.0,0.0,176.47252747252747,-0.19503509171702113,58.186712023720474,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,163.91783073130648,136.15597372642284,53.86163687803947,-0.16936447292540605,1,total_by_cat_and_groups,0.0,0.0,c. Группа -0.5,coffee,0.39558776162302833,0.0,0.0,0.0,163.91783073130648,-0.16936447292540605,53.86163687803947,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,161.75935888814166,132.7064738746476,53.718001846239936,-0.17960558952007497,1,total_by_cat_and_groups,0.0,0.0,d. Группа 0,coffee,0.4047881032313548,0.0,0.0,0.0,161.75935888814166,-0.17960558952007497,53.718001846239936,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,156.43410102574026,132.0931120314265,52.30728959972632,-0.15559899558158755,1,total_by_cat_and_groups,0.0,0.0,e. Группа 0.5,coffee,0.3959880178103594,0.0,0.0,0.0,156.43410102574026,-0.15559899558158755,52.30728959972632,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,152.79623393766332,124.63562995753936,49.92022553480878,-0.18430168895139593,1,total_by_cat_and_groups,0.0,0.0,f. Группа 1,coffee,0.40052933139436536,0.0,0.0,0.0,152.79623393766332,-0.18430168895139593,49.92022553480878,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,155.52878965922443,120.33312571840196,56.068671557093616,-0.22629677770873732,1,total_by_cat_and_groups,0.0,0.0,ftest. Группа Братск,coffee,0.4659454428891255,0.0,0.0,0.0,155.52878965922443,-0.22629677770873732,56.068671557093616,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,154.70740456059443,123.89842169582003,49.410879623819675,-0.19914355717025417,1,total_by_cat_and_groups,0.0,0.0,ftest. Группа Екатеринбург,coffee,0.3988015258590389,0.0,0.0,0.0,154.70740456059443,-0.19914355717025417,49.410879623819675,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,145.35946479885058,119.03254399072057,49.6555606505309,-0.18111597235557647,1,total_by_cat_and_groups,0.0,0.0,g. Группа 1.5,coffee,0.41715953457570315,0.0,0.0,0.0,145.35946479885058,-0.18111597235557647,49.6555606505309,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,148.9231228096339,122.3520624663426,50.60180732940954,-0.1784213212964695,1,total_by_cat_and_groups,0.0,0.0,h. Группа 1.75,coffee,0.4135754339517522,0.0,0.0,0.0,148.9231228096339,-0.1784213212964695,50.60180732940954,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,146.5040561012559,118.45972730635722,49.89440911208722,-0.19142356560773946,1,total_by_cat_and_groups,0.0,0.0,i. Группа 2,coffee,0.4211930100349775,0.0,0.0,0.0,146.5040561012559,-0.19142356560773946,49.89440911208722,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,150.1517679057117,118.87351042061422,45.70657638833399,-0.20831095045606626,1,total_by_cat_and_groups,0.0,0.0,itest. Группа Казань,coffee,0.3844975741576811,0.0,0.0,0.0,150.1517679057117,-0.20831095045606626,45.70657638833399,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,144.35570469798657,121.0556758623338,47.5290921340167,-0.1614070526994404,1,total_by_cat_and_groups,0.0,0.0,itest. Группа Ставрополь,coffee,0.3926217568523383,0.0,0.0,0.0,144.35570469798657,-0.1614070526994404,47.5290921340167,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,143.2792357378382,118.6437128984238,44.83651298444722,-0.171940635449024,1,total_by_cat_and_groups,0.0,0.0,j. Группа 2.5,coffee,0.3779088827305478,0.0,0.0,0.0,143.2792357378382,-0.171940635449024,44.83651298444722,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,141.00882352941176,118.62001173787257,45.48783711040721,-0.15877596331317034,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Нижний Новгород,coffee,0.3834752369686709,0.0,0.0,0.0,141.00882352941176,-0.15877596331317034,45.48783711040721,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,145.11647727272728,114.93378245716842,48.39859849911232,-0.20798943981278198,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Орел Иваново Кинешма Кострома,coffee,0.4210998495342193,0.0,0.0,0.0,145.11647727272728,-0.20798943981278198,48.39859849911232,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,142.47055586130986,114.10486513552557,42.32126726392999,-0.19909861763575415,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Пенза,coffee,0.3708980087191184,0.0,0.0,0.0,142.47055586130986,-0.19909861763575415,42.32126726392999,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,142.16292834890965,115.55567285713748,47.5518813920541,-0.18716029418351696,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Саратов Энгельс,coffee,0.41150624816873266,0.0,0.0,0.0,142.16292834890965,-0.18716029418351696,47.5518813920541,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,137.59305080284284,111.16136087121447,47.97715696970956,-0.19210047148022302,1,total_by_cat_and_groups,0.0,0.0,k. Группа 2.75,coffee,0.43159922291067754,0.0,0.0,0.0,137.59305080284284,-0.19210047148022302,47.97715696970956,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-14,2025-01-20
last-8,135.03287427809863,113.04643489868575,48.162674349925084,-0.1628228644095368,1,total_by_cat_and_groups,0.0,0.0,l. Группа 3,coffee,0.42604328383366835,0.0,0.0,0.0,135.03287427809863,-0.1628228644095368,48.162674349925084,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,139.31427044361305,119.41459642757648,50.30096455935423,-0.14284016958686857,1,total_by_cat_and_groups,0.0,0.0,m. Группа 3.5,coffee,0.42122961567651535,0.0,0.0,0.0,139.31427044361305,-0.14284016958686857,50.30096455935423,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,124.28047091412742,104.53493072393859,47.59993817337332,-0.15887886523886907,1,total_by_cat_and_groups,0.0,0.0,n. Группа 4,coffee,0.4553495931333974,0.0,0.0,0.0,124.28047091412742,-0.15887886523886907,47.59993817337332,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,149.64920971927341,124.19383462512302,45.00501873707484,-0.1701002975017514,1,total_by_cat_and_groups,0.0,0.0,ntest. Группа Москва-2,coffee,0.36237723775034186,0.0,0.0,0.0,149.64920971927341,-0.1701002975017514,45.00501873707484,0.0,0.0,0.0,0.0,0.0,2025-01-14,2025-01-20
last-8,115.68837209302326,95.21120937619098,50.15776722930198,-0.17700277345390336,1,total_by_cat_and_groups,0.0,0.0,o. Группа 5,coffee,0.5268052738530249,0.0,0.0,0.0,115.68837209302326,-0.17700277345390336,50.15776722930198,-0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,-2.220446049250313e-16,2025-01-14,2025-01-20
