period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,299.6125612850734,254.25579493495505,87.9562374776812,-0.1513847288497447,1,total,0.0,0.0,total,total,0.34593601888280495,0.0,0.0,0.0,299.6125612850734,-0.1513847288497447,87.9562374776812,0.0,0.0,0.0,0.0,0.0,2025-02-04,2025-02-10
last-8,149.23012650535853,123.88375081955543,48.77408938369834,-0.16984757889951235,1,total_by_cat,0.0,0.0,total,coffee,0.3937085296581059,0.0,0.0,0.0,149.23012650535853,-0.16984757889951235,48.77408938369834,0.0,0.0,0.0,0.0,0.0,2025-02-04,2025-02-10
last-8,449.17205970302274,363.3553914782829,119.1907177207534,-0.19105522342925532,1,total_by_cat,0.0,0.0,total,combo_delivery,0.32802793220113047,0.0,0.0,0.0,449.17205970302274,-0.19105522342925532,119.1907177207534,0.0,0.0,0.0,0.0,0.0,2025-02-04,2025-02-10
last-8,233.0641516316868,190.33135740154333,71.8538234833938,-0.18335206822229125,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.3775196292632081,0.0,0.0,0.0,233.0641516316868,-0.18335206822229125,71.8538234833938,0.0,0.0,0.0,0.0,0.0,2025-02-04,2025-02-10
last-8,122.45168037160767,107.30291957889276,52.165736226477804,-0.12371215116642356,1,total_by_cat,0.0,0.0,total,drinks,0.4861539316096966,0.0,0.0,0.0,122.45168037160767,-0.12371215116642356,52.165736226477804,0.0,0.0,0.0,0.0,0.0,2025-02-04,2025-02-10
last-8,71.72107941224833,62.36408606785095,24.070035686044374,-0.1304636436188302,1,total_by_cat,0.0,0.0,total,other,0.3859598881936092,0.0,0.0,0.0,71.72107941224833,-0.1304636436188302,24.070035686044374,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-02-04,2025-02-10
last-8,704.7333135983616,614.3985442419856,180.67135094972036,-0.1281829134699585,1,total_by_cat,0.0,0.0,total,pizza,0.2940621403532518,0.0,0.0,0.0,704.7333135983616,-0.1281829134699585,180.67135094972036,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-02-04,2025-02-10
last-8,249.93972871021637,210.90184214828597,92.85226857790782,-0.15618920114613505,1,total_by_cat,0.0,0.0,total,zakuski,0.44026295660624437,0.0,0.0,0.0,249.93972871021637,-0.15618920114613505,92.85226857790782,0.0,0.0,0.0,0.0,0.0,2025-02-04,2025-02-10
last-8,187.20340877340038,157.86175468355026,58.508356085833505,-0.1567367511206306,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,coffee,0.37063034173869014,0.0,0.0,0.0,187.20340877340038,-0.1567367511206306,58.508356085833505,0.0,0.0,0.0,0.0,0.0,2025-02-04,2025-02-10
last-8,174.9614247709134,140.2016996766567,56.553385394020545,-0.19867079351788267,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,coffee,0.40337161050435233,0.0,0.0,0.0,174.9614247709134,-0.19867079351788267,56.553385394020545,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-02-04,2025-02-10
