period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,295.72789389052014,251.0481831106631,86.05351094903075,-0.15108385682548317,1,total,0.0,0.0,total,total,0.34277687208394575,0.0,0.0,0.0,295.72789389052014,-0.15108385682548317,86.05351094903075,0.0,0.0,0.0,0.0,0.0,2024-12-04,2024-12-10
last-8,147.91162288232601,124.97701571388836,47.28137831274256,-0.15505615259649821,1,total_by_cat,0.0,0.0,total,coffee,0.37832058993138773,0.0,0.0,0.0,147.91162288232601,-0.15505615259649821,47.28137831274256,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-12-04,2024-12-10
last-8,431.50544050340886,347.2303495335916,114.67736898994175,-0.1953048167167928,1,total_by_cat,0.0,0.0,total,combo_delivery,0.3302630923361948,0.0,0.0,0.0,431.50544050340886,-0.1953048167167928,114.67736898994175,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-12-04,2024-12-10
last-8,227.651308239184,184.19066530446653,68.96293137507242,-0.19090882134995307,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.3744105666868455,0.0,0.0,0.0,227.651308239184,-0.19090882134995307,68.96293137507242,0.0,0.0,0.0,0.0,0.0,2024-12-04,2024-12-10
last-8,121.04021687667682,107.08533368074627,49.51316509297791,-0.1152912937205709,1,total_by_cat,0.0,0.0,total,drinks,0.4623711146158596,0.0,0.0,0.0,121.04021687667682,-0.1152912937205709,49.51316509297791,0.0,0.0,0.0,0.0,0.0,2024-12-04,2024-12-10
last-8,68.59864318790196,59.41631673624954,22.668131077217183,-0.13385580275255085,1,total_by_cat,0.0,0.0,total,other,0.38151356937592684,0.0,0.0,0.0,68.59864318790196,-0.13385580275255085,22.668131077217183,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-12-04,2024-12-10
last-8,696.4032067467862,607.6757272285058,180.32717381985884,-0.12740820067840655,1,total_by_cat,0.0,0.0,total,pizza,0.29674901553546823,0.0,0.0,0.0,696.4032067467862,-0.12740820067840655,180.32717381985884,0.0,0.0,0.0,0.0,0.0,2024-12-04,2024-12-10
last-8,246.76208228195424,210.2426827167924,90.44781157554914,-0.14799437266635723,1,total_by_cat,0.0,0.0,total,zakuski,0.43020670401826516,0.0,0.0,0.0,246.76208228195424,-0.14799437266635723,90.44781157554914,0.0,0.0,0.0,0.0,0.0,2024-12-04,2024-12-10
last-8,175.50832885545407,151.54810855684582,49.17787095182113,-0.13651899288689312,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,coffee,0.32450336345421604,0.0,0.0,0.0,175.50832885545407,-0.13651899288689312,49.17787095182113,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-12-04,2024-12-10
last-8,177.3501589825119,145.95789150155144,53.75395347469372,-0.17700727003044858,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,coffee,0.36828398191900674,0.0,0.0,0.0,177.3501589825119,-0.17700727003044858,53.75395347469372,0.0,0.0,0.0,0.0,0.0,2024-12-04,2024-12-10
