period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,302.27539829573146,256.21021177004167,87.56118772734479,-0.15239475916800158,1,total,0.0,0.0,total,total,0.3417552607385308,0.0,0.0,0.0,302.27539829573146,-0.15239475916800158,87.56118772734479,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-25,2025-01-31
last-8,148.77383132771473,123.40743177313504,48.366876589045454,-0.17050310076846323,1,total_by_cat,0.0,0.0,total,coffee,0.39192839437709287,0.0,0.0,0.0,148.77383132771473,-0.17050310076846323,48.366876589045454,0.0,0.0,0.0,0.0,0.0,2025-01-25,2025-01-31
last-8,450.83685019957636,364.16845949906417,118.25195858416717,-0.19223892337581963,1,total_by_cat,0.0,0.0,total,combo_delivery,0.32471773845222596,0.0,0.0,0.0,450.83685019957636,-0.19223892337581963,118.25195858416717,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-25,2025-01-31
last-8,235.7712064264711,191.75414899689807,71.53018535078762,-0.18669394832697883,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.373030704811215,0.0,0.0,0.0,235.7712064264711,-0.18669394832697883,71.53018535078762,0.0,0.0,0.0,0.0,0.0,2025-01-25,2025-01-31
last-8,122.22510154848554,108.08704783546666,50.44089793794615,-0.11567225990326085,1,total_by_cat,0.0,0.0,total,drinks,0.4666692165996502,0.0,0.0,0.0,122.22510154848554,-0.11567225990326085,50.44089793794615,0.0,0.0,0.0,0.0,0.0,2025-01-25,2025-01-31
last-8,70.59414647686712,61.14873257534632,23.385400774647657,-0.1337988257229792,1,total_by_cat,0.0,0.0,total,other,0.3824347584936876,0.0,0.0,0.0,70.59414647686712,-0.1337988257229792,23.385400774647657,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-25,2025-01-31
last-8,708.1319296678508,616.3187420190625,180.37408102810957,-0.12965548339537994,1,total_by_cat,0.0,0.0,total,pizza,0.2926636312197864,0.0,0.0,0.0,708.1319296678508,-0.12965548339537994,180.37408102810957,0.0,0.0,0.0,0.0,0.0,2025-01-25,2025-01-31
last-8,252.73554135854053,213.91112798605954,92.74079048536679,-0.15361675355902216,1,total_by_cat,0.0,0.0,total,zakuski,0.43354822798845066,0.0,0.0,0.0,252.73554135854053,-0.15361675355902216,92.74079048536679,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-25,2025-01-31
last-8,195.8929532006455,165.06604088478156,53.737478376268506,-0.15736611150217922,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,coffee,0.3255513859072808,0.0,0.0,0.0,195.8929532006455,-0.15736611150217922,53.737478376268506,0.0,0.0,0.0,0.0,0.0,2025-01-25,2025-01-31
last-8,175.83934426229507,140.7800081623525,56.672419069112976,-0.1993827732185209,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,coffee,0.4025601348435521,0.0,0.0,0.0,175.83934426229507,-0.1993827732185209,56.672419069112976,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-25,2025-01-31
