period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,288.1981991367358,245.58851032007485,81.65332256356483,-0.14784856027655036,1,total,0.0,0.0,total,total,0.33248022253625087,0.0,0.0,0.0,288.1981991367358,-0.14784856027655036,81.65332256356483,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-10-14,2024-10-20
last-8,145.50472242892786,124.12425267563061,43.980081677141804,-0.1469400401333406,1,total_by_cat,0.0,0.0,total,coffee,0.3543230330020463,0.0,0.0,0.0,145.50472242892786,-0.1469400401333406,43.980081677141804,0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
last-8,428.4220365126505,342.6229975835467,109.89872478030777,-0.20026756706425933,1,total_by_cat,0.0,0.0,total,combo_delivery,0.3207569998377286,0.0,0.0,0.0,428.4220365126505,-0.20026756706425933,109.89872478030777,0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
last-8,230.1040629765938,186.96902054477414,67.9934187587059,-0.18745884741812388,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.36366141599604346,0.0,0.0,0.0,230.1040629765938,-0.18745884741812388,67.9934187587059,0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
last-8,117.09849506595211,105.31246787091176,49.6192451995398,-0.10065054370171224,1,total_by_cat,0.0,0.0,total,drinks,0.47116211596485696,0.0,0.0,0.0,117.09849506595211,-0.10065054370171224,49.6192451995398,0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
last-8,68.74880552604901,60.21459567650463,22.86390055137429,-0.12413611820951218,1,total_by_cat,0.0,0.0,total,other,0.3797069513545807,0.0,0.0,0.0,68.74880552604901,-0.12413611820951218,22.86390055137429,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-10-14,2024-10-20
last-8,696.1109870293922,609.4461242138597,173.65262595841415,-0.12449862799231058,1,total_by_cat,0.0,0.0,total,pizza,0.2849351551499538,0.0,0.0,0.0,696.1109870293922,-0.12449862799231058,173.65262595841415,-0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
last-8,243.8557432973745,210.74833639118393,87.18322559865972,-0.13576636112202245,1,total_by_cat,0.0,0.0,total,zakuski,0.4136840512792147,0.0,0.0,0.0,243.8557432973745,-0.13576636112202245,87.18322559865972,0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
last-8,173.67558123908077,145.09029566637693,54.14339097003401,-0.1645901246955006,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1,coffee,0.37317031246894855,0.0,0.0,0.0,173.67558123908077,-0.1645901246955006,54.14339097003401,0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
last-8,169.0815074496056,140.1768624185123,42.40348892646542,-0.17095095417048078,1,total_by_cat_and_groups,0.0,0.0,b. Группа -0.5,coffee,0.30249991471392396,0.0,0.0,0.0,169.0815074496056,-0.17095095417048078,42.40348892646542,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-10-14,2024-10-20
last-8,159.29443602511367,138.23090927608345,47.318890839382846,-0.13223014735875285,1,total_by_cat_and_groups,0.0,0.0,c. Группа 0,coffee,0.34231772826491785,0.0,0.0,0.0,159.29443602511367,-0.13223014735875285,47.318890839382846,0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
last-8,157.8438447543966,133.52735901539472,43.43098221206896,-0.15405406385556608,1,total_by_cat_and_groups,0.0,0.0,d. Группа 0.5,coffee,0.3252590520199062,0.0,0.0,0.0,157.8438447543966,-0.15405406385556608,43.43098221206896,0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
last-8,149.32444716037122,128.59136270963873,71.61791352701574,-0.13884588120032096,1,total_by_cat_and_groups,0.0,0.0,e. Группа 1,coffee,0.5569418662179519,0.0,0.0,0.0,149.32444716037122,-0.13884588120032096,71.61791352701574,0.0,0.0,0.0,0.0,0.0,2024-10-14,2024-10-20
