period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,295.6912697938575,251.23602024400705,86.04518618190521,-0.1503434632373239,1,total,0.0,0.0,total,total,0.34248745899706523,0.0,0.0,0.0,295.6912697938575,-0.1503434632373239,86.04518618190521,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,148.04065623097037,124.96338133194445,47.30052892021734,-0.1558847109068551,1,total_by_cat,0.0,0.0,total,coffee,0.37851511711716046,0.0,0.0,0.0,148.04065623097037,-0.1558847109068551,47.30052892021734,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,430.8195955300633,347.43222162667746,114.50195540564788,-0.19355520215088948,1,total_by_cat,0.0,0.0,total,combo_delivery,0.3295663104289803,0.0,0.0,0.0,430.8195955300633,-0.19355520215088948,114.50195540564788,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-12-05,2024-12-11
last-8,227.59174782124532,184.4655276668327,68.91783078283021,-0.18948938424729145,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.3736081838949564,0.0,0.0,0.0,227.59174782124532,-0.18948938424729145,68.91783078283021,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,121.09719287529269,107.08781832982244,49.52254339674199,-0.11568702967291128,1,total_by_cat,0.0,0.0,total,drinks,0.4624479625144316,0.0,0.0,0.0,121.09719287529269,-0.11568702967291128,49.52254339674199,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,68.44384142092916,59.28107382425944,22.627961668573306,-0.13387278397071203,1,total_by_cat,0.0,0.0,total,other,0.38170633912021557,0.0,0.0,0.0,68.44384142092916,-0.13387278397071203,22.627961668573306,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-12-05,2024-12-11
last-8,696.9983185058243,608.441386516757,180.326907660678,-0.1270547283082538,1,total_by_cat,0.0,0.0,total,pizza,0.2963751507651783,0.0,0.0,0.0,696.9983185058243,-0.1270547283082538,180.326907660678,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,246.8604610138714,210.46859627738147,90.5614658756744,-0.14741876680869123,1,total_by_cat,0.0,0.0,total,zakuski,0.4302849331323583,0.0,0.0,0.0,246.8604610138714,-0.14741876680869123,90.5614658756744,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,175.19484536082473,150.71912372843505,49.2164704450627,-0.13970571783650595,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,coffee,0.32654429794682643,0.0,0.0,0.0,175.19484536082473,-0.13970571783650595,49.2164704450627,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,177.3975352812562,146.24823890664638,53.734529430030754,-0.1755903560059273,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,coffee,0.36742001019465775,0.0,0.0,0.0,177.3975352812562,-0.1755903560059273,53.734529430030754,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,175.11063958775387,143.15949381480038,52.5020063104829,-0.18246261819483375,1,total_by_cat_and_groups,0.0,0.0,c. Группа -0.5,coffee,0.3667378593724466,0.0,0.0,0.0,175.11063958775387,-0.18246261819483375,52.5020063104829,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,162.47016431248198,139.50522343191093,54.04666443948754,-0.14134866532418927,1,total_by_cat_and_groups,0.0,0.0,d. Группа 0,coffee,0.3874167798875745,0.0,0.0,0.0,162.47016431248198,-0.14134866532418927,54.04666443948754,0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,2.220446049250313e-16,2024-12-05,2024-12-11
last-8,158.41268734750784,133.2238863655689,49.76377592976534,-0.15900747221516795,1,total_by_cat_and_groups,0.0,0.0,e. Группа 0.5,coffee,0.37353493646936997,0.0,0.0,0.0,158.41268734750784,-0.15900747221516795,49.76377592976534,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,152.74353749198082,130.06247365290764,50.81007121043761,-0.14849115197599752,1,total_by_cat_and_groups,0.0,0.0,f. Группа 1,coffee,0.39065896398397243,0.0,0.0,0.0,152.74353749198082,-0.14849115197599752,50.81007121043761,0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,2.220446049250313e-16,2024-12-05,2024-12-11
last-8,148.3463687150838,115.88201121494757,55.435855641711356,-0.21884160550291426,1,total_by_cat_and_groups,0.0,0.0,ftest. Группа Братск,coffee,0.47838189086038846,0.0,0.0,0.0,148.3463687150838,-0.21884160550291426,55.435855641711356,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-12-05,2024-12-11
last-8,151.38722608230893,128.7087359529552,47.32453437746049,-0.14980451598355776,1,total_by_cat_and_groups,0.0,0.0,ftest. Группа Екатеринбург,coffee,0.3676870418085548,0.0,0.0,0.0,151.38722608230893,-0.14980451598355776,47.32453437746049,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,145.26439842865705,119.62362339147731,50.12154078697887,-0.1765110743894523,1,total_by_cat_and_groups,0.0,0.0,g. Группа 1.5,coffee,0.4189936683572304,0.0,0.0,0.0,145.26439842865705,-0.1765110743894523,50.12154078697887,-0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,-2.220446049250313e-16,2024-12-05,2024-12-11
last-8,145.10722408026757,122.9361926392122,48.056915545001075,-0.1527906800063326,1,total_by_cat_and_groups,0.0,0.0,h. Группа 1.75,coffee,0.3909094182380971,0.0,0.0,0.0,145.10722408026757,-0.1527906800063326,48.056915545001075,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-12-05,2024-12-11
last-8,145.0932704258935,120.35374171074699,49.36949459330705,-0.1705077612664487,1,total_by_cat_and_groups,0.0,0.0,i. Группа 2,coffee,0.4102032383169239,0.0,0.0,0.0,145.0932704258935,-0.1705077612664487,49.36949459330705,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2024-12-05,2024-12-11
last-8,148.51666042680645,123.19585546303313,44.90923923948024,-0.17049134346952394,1,total_by_cat_and_groups,0.0,0.0,itest. Группа Казань,coffee,0.3645353090060402,0.0,0.0,0.0,148.51666042680645,-0.17049134346952394,44.90923923948024,-0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,-2.220446049250313e-16,2024-12-05,2024-12-11
last-8,142.44494382022472,123.20114604761538,46.465487006541046,-0.13509639062300682,1,total_by_cat_and_groups,0.0,0.0,itest. Группа Ставрополь,coffee,0.37715141861247653,0.0,0.0,0.0,142.44494382022472,-0.13509639062300682,46.465487006541046,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,143.1061648960048,120.686904081502,43.817902523404946,-0.15666174011996517,1,total_by_cat_and_groups,0.0,0.0,j. Группа 2.5,coffee,0.36307089701972917,0.0,0.0,0.0,143.1061648960048,-0.15666174011996517,43.817902523404946,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-12-05,2024-12-11
last-8,141.88529244747303,123.44442361718481,38.35237616561205,-0.12997026338804754,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Нижний Новгород,coffee,0.3106853678911178,0.0,0.0,0.0,141.88529244747303,-0.12997026338804754,38.35237616561205,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,143.8006993006993,120.89100229361536,40.718732023572585,-0.15931561611656597,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Пенза,coffee,0.33682185812866794,0.0,0.0,0.0,143.8006993006993,-0.15931561611656597,40.718732023572585,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,136.94179357021997,117.11988831516766,49.47618746943078,-0.1447469376460897,1,total_by_cat_and_groups,0.0,0.0,jtest. Группа Саратов Энгельс,coffee,0.4224405280876907,0.0,0.0,0.0,136.94179357021997,-0.1447469376460897,49.47618746943078,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,143.37932764676367,121.48117406770206,48.94445231256327,-0.1527288064358272,1,total_by_cat_and_groups,0.0,0.0,k. Группа 2.75,coffee,0.4028974257796215,0.0,0.0,0.0,143.37932764676367,-0.1527288064358272,48.94445231256327,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,135.90838519278887,115.30225444371061,45.319179277082924,-0.15161780282981094,1,total_by_cat_and_groups,0.0,0.0,l. Группа 3,coffee,0.3930467751539697,0.0,0.0,0.0,135.90838519278887,-0.15161780282981094,45.319179277082924,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,138.66520667944155,117.06851341759966,47.41675747605895,-0.1557470239219267,1,total_by_cat_and_groups,0.0,0.0,m. Группа 3.5,coffee,0.4050342495331497,0.0,0.0,0.0,138.66520667944155,-0.1557470239219267,47.41675747605895,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,135.31489785749875,117.84931239294185,46.36374221349392,-0.1290736329930947,1,total_by_cat_and_groups,0.0,0.0,n. Группа 4,coffee,0.3934154665145989,0.0,0.0,0.0,135.31489785749875,-0.1290736329930947,46.36374221349392,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,147.5515170670038,126.53223136726734,44.43982886604955,-0.1424538772460842,1,total_by_cat_and_groups,0.0,0.0,ntest. Группа Москва-2,coffee,0.35121350809866225,0.0,0.0,0.0,147.5515170670038,-0.1424538772460842,44.43982886604955,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,114.88844621513944,101.24389107507538,48.24640526587903,-0.11876351007927587,1,total_by_cat_and_groups,0.0,0.0,o. Группа 5,coffee,0.4765364581859351,0.0,0.0,0.0,114.88844621513944,-0.11876351007927587,48.24640526587903,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,150.11566325739966,127.79843424236773,45.13858498175458,-0.14866689145399245,1,total_by_cat_and_groups,0.0,0.0,p. Группа Москва,coffee,0.353201392875831,0.0,0.0,0.0,150.11566325739966,-0.14866689145399245,45.13858498175458,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,148.58508546362123,130.87535923080173,44.050365872975284,-0.11918912438325083,1,total_by_cat_and_groups,0.0,0.0,q. Группа Москва-1,coffee,0.33658257850732193,0.0,0.0,0.0,148.58508546362123,-0.11918912438325083,44.050365872975284,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,147.95243670886077,124.79813859542266,46.3199387454383,-0.15649825463166167,1,total_by_cat_and_groups,0.0,0.0,r. Группа Спб,coffee,0.37115889120430534,0.0,0.0,0.0,147.95243670886077,-0.15649825463166167,46.3199387454383,-0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,430.66002516778525,369.73738465333145,108.79685156857407,-0.14146342115388655,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,combo_delivery,0.29425439807928216,0.0,0.0,0.0,430.66002516778525,-0.14146342115388655,108.79685156857407,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,454.25964776679734,378.43545686805726,114.42730375608564,-0.16691817393753144,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,combo_delivery,0.3023694045560353,0.0,0.0,0.0,454.25964776679734,-0.16691817393753144,114.42730375608564,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2024-12-05,2024-12-11
last-8,412.38346613545815,351.2376583790874,105.79899505619034,-0.14827414961463517,1,total_by_cat_and_groups,0.0,0.0,c. Группа -0.5,combo_delivery,0.30121768703400964,0.0,0.0,0.0,412.38346613545815,-0.14827414961463517,105.79899505619034,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,420.2297152388895,362.5629750950237,130.09793003236354,-0.13722670732859477,1,total_by_cat_and_groups,0.0,0.0,d. Группа 0,combo_delivery,0.3588285042019702,0.0,0.0,0.0,420.2297152388895,-0.13722670732859477,130.09793003236354,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,453.13568854694194,388.33793143739393,116.71985256366568,-0.1429985736001798,1,total_by_cat_and_groups,0.0,0.0,e. Группа 0.5,combo_delivery,0.30056258509602407,0.0,0.0,0.0,453.13568854694194,-0.1429985736001798,116.71985256366568,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,414.8914551342317,359.67056147591296,119.42475758638425,-0.13309720644994452,1,total_by_cat_and_groups,0.0,0.0,f. Группа 1,combo_delivery,0.3320392892215675,0.0,0.0,0.0,414.8914551342317,-0.13309720644994452,119.42475758638425,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,385.81769793745843,322.9035861585748,116.54924201584623,-0.16306694098071703,1,total_by_cat_and_groups,0.0,0.0,ftest. Группа Братск,combo_delivery,0.3609413057388902,0.0,0.0,0.0,385.81769793745843,-0.16306694098071703,116.54924201584623,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
last-8,430.6619441716931,371.35261151036764,107.92552366372428,-0.13771667885677047,1,total_by_cat_and_groups,0.0,0.0,ftest. Группа Екатеринбург,combo_delivery,0.290628153185106,0.0,0.0,0.0,430.6619441716931,-0.13771667885677047,107.92552366372428,0.0,0.0,0.0,0.0,0.0,2024-12-05,2024-12-11
