period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,311.4476016106313,271.8133350058852,88.43933639777674,-0.1272582174329807,1,total,0.0,0.0,total,total,0.32536790881088257,0.0,0.0,0.0,311.4476016106313,-0.1272582174329807,88.43933639777674,0.0,0.0,0.0,0.0,0.0,2025-01-01,2025-01-07
last-8,147.35919957947746,127.79579071567584,47.87492553759842,-0.13276001036671073,1,total_by_cat,0.0,0.0,total,coffee,0.3746205197330176,0.0,0.0,0.0,147.35919957947746,-0.13276001036671073,47.87492553759842,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-01,2025-01-07
last-8,449.5628273891904,367.07573970346556,117.83480933012675,-0.1834828919569789,1,total_by_cat,0.0,0.0,total,combo_delivery,0.32100952633186036,0.0,0.0,0.0,449.5628273891904,-0.1834828919569789,117.83480933012675,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-01,2025-01-07
last-8,269.61522267163156,221.16383588198372,78.58783429938177,-0.1797056794847876,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.3553376345910251,0.0,0.0,0.0,269.61522267163156,-0.1797056794847876,78.58783429938177,0.0,0.0,0.0,0.0,0.0,2025-01-01,2025-01-07
last-8,119.17626452295245,108.94003675953999,48.58665049912902,-0.08589149697204211,1,total_by_cat,0.0,0.0,total,drinks,0.4459944382649039,0.0,0.0,0.0,119.17626452295245,-0.08589149697204211,48.58665049912902,0.0,0.0,0.0,0.0,0.0,2025-01-01,2025-01-07
last-8,66.94624097956083,58.7141168669071,22.12126555626381,-0.12296618887335369,1,total_by_cat,0.0,0.0,total,other,0.37676229732635164,0.0,0.0,0.0,66.94624097956083,-0.12296618887335369,22.12126555626381,-0.0,0.0,0.0,0.0,0.0,2025-01-01,2025-01-07
last-8,711.6841683398396,647.1779762511154,179.82956301003722,-0.09063879029260859,1,total_by_cat,0.0,0.0,total,pizza,0.2778672476645906,0.0,0.0,0.0,711.6841683398396,-0.09063879029260859,179.82956301003722,0.0,0.0,0.0,0.0,0.0,2025-01-01,2025-01-07
last-8,248.43591647326002,218.58292501524195,90.28749916050724,-0.1201637504021333,1,total_by_cat,0.0,0.0,total,zakuski,0.4130583354313308,0.0,0.0,0.0,248.43591647326002,-0.1201637504021333,90.28749916050724,0.0,0.0,0.0,0.0,0.0,2025-01-01,2025-01-07
last-8,179.76845376845378,161.97250199160467,57.94123550302406,-0.09899374113642159,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,coffee,0.357722667678661,0.0,0.0,0.0,179.76845376845378,-0.09899374113642159,57.94123550302406,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-01,2025-01-07
last-8,175.12543611895663,146.16516364001828,56.750918487711075,-0.1653687386637921,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,coffee,0.388265692552294,0.0,0.0,0.0,175.12543611895663,-0.1653687386637921,56.750918487711075,0.0,0.0,0.0,0.0,0.0,2025-01-01,2025-01-07
last-8,165.0664877757901,144.98402504636266,50.14640559934048,-0.12166287051982032,1,total_by_cat_and_groups,0.0,0.0,c. Группа -0.5,coffee,0.345875385810987,0.0,0.0,0.0,165.0664877757901,-0.12166287051982032,50.14640559934048,0.0,0.0,0.0,0.0,0.0,2025-01-01,2025-01-07
last-8,161.98677248677248,141.5613777106556,52.887147745467026,-0.12609297946092976,1,total_by_cat_and_groups,0.0,0.0,d. Группа 0,coffee,0.3735987075059818,0.0,0.0,0.0,161.98677248677248,-0.12609297946092976,52.887147745467026,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-01,2025-01-07
last-8,157.22703273495247,135.07375712385115,51.49858046736108,-0.1408999154009762,1,total_by_cat_and_groups,0.0,0.0,e. Группа 0.5,coffee,0.38126266392472713,0.0,0.0,0.0,157.22703273495247,-0.1408999154009762,51.49858046736108,0.0,0.0,0.0,0.0,0.0,2025-01-01,2025-01-07
