period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,301.128401420091,255.50861752039475,87.74416607802046,-0.1514961182158773,1,total,0.0,0.0,total,total,0.34340981110359886,0.0,0.0,0.0,301.128401420091,-0.1514961182158773,87.74416607802046,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,148.88085028574707,123.73186358219017,48.49787099670566,-0.16892022483273328,1,total_by_cat,0.0,0.0,total,coffee,0.39195943221602286,0.0,0.0,0.0,148.88085028574707,-0.16892022483273328,48.49787099670566,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,450.6568759932955,364.27065628291626,118.77898839849452,-0.19168956319589023,1,total_by_cat,0.0,0.0,total,combo_delivery,0.3260734466249267,0.0,0.0,0.0,450.6568759932955,-0.19168956319589023,118.77898839849452,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-29,2025-02-04
last-8,233.69466134748106,190.25634974817254,71.25084099562677,-0.18587635399475394,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.37449914859575484,0.0,0.0,0.0,233.69466134748106,-0.18587635399475394,71.25084099562677,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,122.27896961712914,108.03816099563501,50.626065818204275,-0.11646163413123194,1,total_by_cat,0.0,0.0,total,drinks,0.46859429438316413,0.0,0.0,0.0,122.27896961712914,-0.11646163413123194,50.626065818204275,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-29,2025-02-04
last-8,71.35387145683478,62.03735362082594,23.81025352146503,-0.13056779745503824,1,total_by_cat,0.0,0.0,total,other,0.3838051130774206,0.0,0.0,0.0,71.35387145683478,-0.13056779745503824,23.81025352146503,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-29,2025-02-04
last-8,707.7396326908307,616.262911080538,180.83692549339273,-0.12925194151201863,1,total_by_cat,0.0,0.0,total,pizza,0.29344119570057914,0.0,0.0,0.0,707.7396326908307,-0.12925194151201863,180.83692549339273,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,252.68858743071428,214.04519117128103,93.0753894695497,-0.1529289338008945,1,total_by_cat,0.0,0.0,total,zakuski,0.43483989974374093,0.0,0.0,0.0,252.68858743071428,-0.1529289338008945,93.0753894695497,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-29,2025-02-04
last-8,195.4327817993795,165.10498964952953,53.45472015294072,-0.1551827276397407,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,coffee,0.32376199087871144,0.0,0.0,0.0,195.4327817993795,-0.1551827276397407,53.45472015294072,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,176.9599044078598,141.91636615574944,57.944123606952786,-0.1980309515275363,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,coffee,0.4082976838863014,0.0,0.0,0.0,176.9599044078598,-0.1980309515275363,57.944123606952786,-0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,-2.220446049250313e-16,2025-01-29,2025-02-04
last-8,164.14453635176318,139.06584239177306,54.817963801522225,-0.15278421394572803,1,total_by_cat_and_groups,0.0,0.0,c. Группа -0.5,coffee,0.3941871192718218,0.0,0.0,0.0,164.14453635176318,-0.15278421394572803,54.817963801522225,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,161.6579040018777,133.2820701507528,54.71178630103165,-0.175530135852778,1,total_by_cat_and_groups,0.0,0.0,d. Группа 0,coffee,0.4104962223286913,0.0,0.0,0.0,161.6579040018777,-0.175530135852778,54.71178630103165,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,156.7342758745695,132.16521114607923,51.4239157876697,-0.1567561695831759,1,total_by_cat_and_groups,0.0,0.0,e. Группа 0.5,coffee,0.3890881370501652,0.0,0.0,0.0,156.7342758745695,-0.1567561695831759,51.4239157876697,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,152.27434372733865,124.35810557279015,49.912157101980405,-0.1833285730952492,1,total_by_cat_and_groups,0.0,0.0,f. Группа 1,coffee,0.4013582940338816,0.0,0.0,0.0,152.27434372733865,-0.1833285730952492,49.912157101980405,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-29,2025-02-04
last-8,153.3840782122905,116.44455311451544,54.28487462038434,-0.24083024475753662,1,total_by_cat_and_groups,0.0,0.0,ftest. Группа Братск,coffee,0.46618646530421043,0.0,0.0,0.0,153.3840782122905,-0.24083024475753662,54.28487462038434,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,154.08690476190475,125.06076191052617,50.116348275116515,-0.1883751438594332,1,total_by_cat_and_groups,0.0,0.0,ftest. Группа Екатеринбург,coffee,0.4007359903258218,0.0,0.0,0.0,154.08690476190475,-0.1883751438594332,50.116348275116515,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,144.36577460876006,119.11335678109596,49.78444693214154,-0.17491969891132214,1,total_by_cat_and_groups,0.0,0.0,g. Группа 1.5,coffee,0.4179585587839184,0.0,0.0,0.0,144.36577460876006,-0.17491969891132214,49.78444693214154,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-29,2025-02-04
last-8,147.00772605251098,122.01189024842057,49.97819664757261,-0.17003076284005592,1,total_by_cat_and_groups,0.0,0.0,h. Группа 1.75,coffee,0.4096174278245769,0.0,0.0,0.0,147.00772605251098,-0.17003076284005592,49.97819664757261,0.0,0.0,0.0,0.0,0.0,2025-01-29,2025-02-04
last-8,146.05546911018902,120.1776308154111,49.81154063584454,-0.17717815328952066,1,total_by_cat_and_groups,0.0,0.0,i. Группа 2,coffee,0.4144826312340391,0.0,0.0,0.0,146.05546911018902,-0.17717815328952066,49.81154063584454,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-29,2025-02-04
