period,avg_price_raw,avg_price,cost_price,discount,rank_period,iteration,cost_infl,infl,price_group,product_group,uc_perc,cost_growth,uc_perc_delta_relate_first_period,cost_mix,avg_price_raw_base,discount_base,cost_price_base,mix,impact_infl,impact_cost_infl,impact_discount,impact_mix,period_start,period_end
last-8,301.922142533351,256.11880032444185,87.14128295628026,-0.15170580675065803,1,total,0.0,0.0,total,total,0.3402377445384443,0.0,0.0,0.0,301.922142533351,-0.15170580675065803,87.14128295628026,0.0,0.0,0.0,0.0,0.0,2025-01-22,2025-01-28
last-8,148.93965950163036,123.33833109680977,48.36327055067347,-0.17189060650793514,1,total_by_cat,0.0,0.0,total,coffee,0.3921187364916795,0.0,0.0,0.0,148.93965950163036,-0.17189060650793514,48.36327055067347,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-22,2025-01-28
last-8,446.7568819776977,361.29561716739335,117.06787538447891,-0.19129255364122316,1,total_by_cat,0.0,0.0,total,combo_delivery,0.3240224066439193,0.0,0.0,0.0,446.7568819776977,-0.19129255364122316,117.06787538447891,0.0,0.0,0.0,0.0,0.0,2025-01-22,2025-01-28
last-8,235.719987692599,191.64728716341784,71.26741304399614,-0.18697057029655068,1,total_by_cat,0.0,0.0,total,combo_restaurant,0.37186758079818966,0.0,0.0,0.0,235.719987692599,-0.18697057029655068,71.26741304399614,0.0,0.0,0.0,0.0,0.0,2025-01-22,2025-01-28
last-8,122.22989035729937,107.93668548230252,50.30652932646657,-0.11693706697449623,1,total_by_cat,0.0,0.0,total,drinks,0.466074431521384,0.0,0.0,0.0,122.22989035729937,-0.11693706697449623,50.30652932646657,0.0,0.0,0.0,0.0,0.0,2025-01-22,2025-01-28
last-8,69.98039476304491,60.44109478959465,23.036167574272557,-0.1363138919943298,1,total_by_cat,0.0,0.0,total,other,0.3811341878313957,0.0,0.0,0.0,69.98039476304491,-0.1363138919943298,23.036167574272557,0.0,0.0,0.0,0.0,0.0,2025-01-22,2025-01-28
last-8,707.6078405684297,616.6501111521702,179.93721934162457,-0.12854256863970315,1,total_by_cat,0.0,0.0,total,pizza,0.2917979192534705,0.0,0.0,0.0,707.6078405684297,-0.12854256863970315,179.93721934162457,0.0,0.0,0.0,0.0,0.0,2025-01-22,2025-01-28
last-8,251.93259740502847,213.63814072762563,92.15490186985203,-0.15200278595086847,1,total_by_cat,0.0,0.0,total,zakuski,0.43135978227475485,0.0,0.0,0.0,251.93259740502847,-0.15200278595086847,92.15490186985203,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,1.1102230246251565e-16,2025-01-22,2025-01-28
last-8,193.19006940736787,162.63295248760238,54.13392081110476,-0.15817126114972088,1,total_by_cat_and_groups,0.0,0.0,a. Группа -1.5,coffee,0.33285948501261714,0.0,0.0,0.0,193.19006940736787,-0.15817126114972088,54.13392081110476,0.0,0.0,0.0,0.0,0.0,2025-01-22,2025-01-28
last-8,175.12307896131426,140.7043282789532,56.01327919340917,-0.19654034686064628,1,total_by_cat_and_groups,0.0,0.0,b. Группа -1,coffee,0.398092083438685,0.0,0.0,0.0,175.12307896131426,-0.19654034686064628,56.01327919340917,-0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2025-01-22,2025-01-28
